"state","year","quarter","transaction_type","total_transaction","transaction_amount"
"assam",2023,1,"Recharge & bill payments","16113464","6266406177"
"assam",2023,1,"Financial Services","82270","86978703"
"assam",2023,1,"Others","116656","74768264"
"assam",2023,2,"Merchant payments","62403711","45515248236"
"assam",2023,2,"Peer-to-peer payments","57852989","182809282981"
"assam",2023,2,"Recharge & bill payments","17858409","6631355080"
"assam",2023,2,"Financial Services","81172","84797972"
"assam",2023,2,"Others","94672","70104514"
"bihar",2018,1,"Recharge & bill payments","3159922","375559207"
"bihar",2018,1,"Peer-to-peer payments","2052089","5295346761"
"bihar",2018,1,"Financial Services","194295","33999414"
"bihar",2018,1,"Merchant payments","138885","139827756"
"bihar",2018,1,"Others","279111","201025034"
"bihar",2018,2,"Recharge & bill payments","4346849","700649777"
"bihar",2018,2,"Peer-to-peer payments","3447898","12141448845"
"bihar",2018,2,"Merchant payments","311487","318571873"
"bihar",2018,2,"Financial Services","267433","45332532"
"bihar",2018,2,"Others","258711","300128083"
"bihar",2018,3,"Peer-to-peer payments","8893764","18695889188"
"bihar",2018,3,"Recharge & bill payments","4401439","804061399"
"bihar",2018,3,"Merchant payments","586862","367608511"
"bihar",2018,3,"Financial Services","274510","33276460"
"bihar",2018,3,"Others","211229","234968821"
"bihar",2018,4,"Peer-to-peer payments","8094296","26224303883"
"bihar",2018,4,"Recharge & bill payments","5469096","986310785"
"bihar",2018,4,"Merchant payments","1680664","848968693"
"bihar",2018,4,"Financial Services","237247","36199428"
"bihar",2018,4,"Others","251098","302214380"
"bihar",2019,1,"Peer-to-peer payments","16807040","38824078062"
"bihar",2019,1,"Recharge & bill payments","7036367","1333688183"
"bihar",2019,1,"Merchant payments","2055267","1024997000"
"bihar",2019,1,"Financial Services","204689","28599536"
"bihar",2019,1,"Others","252871","291464734"
"bihar",2019,2,"Peer-to-peer payments","15837449","58381285241"
"bihar",2019,2,"Recharge & bill payments","9279442","1996804238"
"bihar",2019,2,"Merchant payments","4365465","2308145850"
"bihar",2019,2,"Financial Services","129603","63338109"
"bihar",2019,2,"Others","348520","382864846"
"bihar",2019,3,"Peer-to-peer payments","15446119","61831776093"
"bihar",2019,3,"Recharge & bill payments","9115040","2140566975"
"bihar",2019,3,"Merchant payments","7206001","3413490288"
"bihar",2019,3,"Financial Services","89997","20145460"
"bihar",2019,3,"Others","282743","286804438"
"bihar",2019,4,"Peer-to-peer payments","26337842","86340631422"
"bihar",2019,4,"Recharge & bill payments","11358597","2649616530"
"bihar",2019,4,"Merchant payments","5519582","4177574379"
"bihar",2019,4,"Financial Services","100192","18815965"
"bihar",2019,4,"Others","214101","126788282"
"bihar",2020,1,"Peer-to-peer payments","23163922","99873688133"
"bihar",2020,1,"Recharge & bill payments","13837430","3680590625"
"bihar",2020,1,"Merchant payments","7822567","5562692117"
"bihar",2020,1,"Financial Services","57233","23954789"
"bihar",2020,1,"Others","200663","115927863"
"bihar",2020,2,"Peer-to-peer payments","26572651","116244368941"
"bihar",2020,2,"Recharge & bill payments","19522564","5642294772"
"bihar",2020,2,"Merchant payments","7011681","6760404422"
"bihar",2020,2,"Financial Services","73119","54077813"
"bihar",2020,2,"Others","206727","105377680"
"bihar",2020,3,"Peer-to-peer payments","37294332","153664683752"
"bihar",2020,3,"Recharge & bill payments","19027978","6313780617"
"bihar",2020,3,"Merchant payments","14777337","13111735855"
"bihar",2020,3,"Financial Services","104135","81355476"
"bihar",2020,3,"Others","299966","157309412"
"bihar",2020,4,"Peer-to-peer payments","49432098","208484557891"
"bihar",2020,4,"Merchant payments","26750991","23185594534"
"bihar",2020,4,"Recharge & bill payments","19908687","6926960997"
"bihar",2020,4,"Financial Services","119416","100785736"
"bihar",2020,4,"Others","380481","207713978"
"bihar",2021,1,"Peer-to-peer payments","58566582","242013312361"
"bihar",2021,1,"Merchant payments","33959313","30171144593"
"bihar",2021,1,"Recharge & bill payments","21974086","8505455545"
"bihar",2021,1,"Financial Services","124277","112949858"
"bihar",2021,1,"Others","308219","170787343"
"bihar",2021,2,"Peer-to-peer payments","78694099","319758683264"
"bihar",2021,2,"Merchant payments","44686786","43458914640"
"bihar",2021,2,"Recharge & bill payments","31646149","11030849714"
"bihar",2021,2,"Financial Services","149791","116086346"
"bihar",2021,2,"Others","426797","215721223"
"bihar",2021,3,"Peer-to-peer payments","92785704","331514102784"
"bihar",2021,3,"Merchant payments","64094961","53849745605"
"bihar",2021,3,"Recharge & bill payments","30081746","11327303470"
"bihar",2021,3,"Financial Services","135748","130349072"
"bihar",2021,3,"Others","572954","241260026"
"bihar",2021,4,"Peer-to-peer payments","117340712","423665098014"
"bihar",2021,4,"Merchant payments","95992559","81729122296"
"bihar",2021,4,"Recharge & bill payments","30824177","13438634948"
"bihar",2021,4,"Financial Services","186298","173358269"
"bihar",2021,4,"Others","783199","365400542"
"bihar",2022,1,"Peer-to-peer payments","138085265","500024806543"
"bihar",2022,1,"Merchant payments","114892163","95507710276"
"bihar",2022,1,"Recharge & bill payments","30545266","15431605247"
"bihar",2022,1,"Financial Services","169722","148088975"
"bihar",2022,1,"Others","698018","299484690"
"bihar",2022,2,"Peer-to-peer payments","164119431","610448610668"
"bihar",2022,2,"Merchant payments","158289353","126423430586"
"bihar",2022,2,"Recharge & bill payments","36950622","17225668602"
"bihar",2022,2,"Financial Services","124199","116203821"
"bihar",2022,2,"Others","661424","247541289"
"bihar",2022,3,"Merchant payments","198273336","137873615625"
"bihar",2022,3,"Peer-to-peer payments","192304951","632747186972"
"bihar",2022,3,"Recharge & bill payments","46044353","20417791249"
"bihar",2022,3,"Financial Services","179533","161987346"
"bihar",2022,3,"Others","565212","245905366"
"bihar",2022,4,"Merchant payments","243777692","172924170172"
"bihar",2022,4,"Peer-to-peer payments","225487662","739870172148"
"bihar",2022,4,"Recharge & bill payments","47054083","22729599211"
"bihar",2022,4,"Financial Services","205989","199208430"
"bihar",2022,4,"Others","559223","288999714"
"bihar",2023,1,"Merchant payments","251601655","175053265606"
"bihar",2023,1,"Peer-to-peer payments","245677870","836428049163"
"bihar",2023,1,"Recharge & bill payments","49781169","27372239431"
"bihar",2023,1,"Financial Services","194601","158138446"
"bihar",2023,1,"Others","575900","265267298"
"bihar",2023,2,"Merchant payments","330603039","214402873623"
"bihar",2023,2,"Peer-to-peer payments","293616270","980139698305"
"bihar",2023,2,"Recharge & bill payments","58928748","31064849666"
"bihar",2023,2,"Financial Services","211722","190366037"
"bihar",2023,2,"Others","573315","248957759"
"chandigarh",2018,1,"Recharge & bill payments","201262","47479581"
"chandigarh",2018,1,"Peer-to-peer payments","135136","527998849"
"chandigarh",2018,1,"Merchant payments","21431","19477067"
"chandigarh",2018,1,"Financial Services","8473","1865618"
"chandigarh",2018,1,"Others","15593","16614306"
"chandigarh",2018,2,"Recharge & bill payments","224548","76722907"
"chandigarh",2018,2,"Peer-to-peer payments","194627","835296156"
"chandigarh",2018,2,"Merchant payments","34606","29408472"
"chandigarh",2018,2,"Financial Services","11927","3679452"
"chandigarh",2018,2,"Others","13376","16116275"
"chandigarh",2018,3,"Peer-to-peer payments","295358","1217617706"
"chandigarh",2018,3,"Recharge & bill payments","236445","100639675"
"chandigarh",2018,3,"Merchant payments","64998","37560566"
"chandigarh",2018,3,"Financial Services","7642","1302312"
"chandigarh",2018,3,"Others","12493","12234189"
"chandigarh",2018,4,"Peer-to-peer payments","431461","1793871702"
"chandigarh",2018,4,"Recharge & bill payments","310527","128130476"
"chandigarh",2018,4,"Merchant payments","135266","94010714"
"chandigarh",2018,4,"Financial Services","10008","2039811"
"chandigarh",2018,4,"Others","17854","14538889"
"chandigarh",2019,1,"Peer-to-peer payments","689400","2123866602"
"chandigarh",2019,1,"Recharge & bill payments","390610","161414934"
"chandigarh",2019,1,"Merchant payments","169984","97230471"
"chandigarh",2019,1,"Financial Services","7412","917031"
"chandigarh",2019,1,"Others","17070","12603012"
"chandigarh",2019,2,"Peer-to-peer payments","604849","2339922408"
"chandigarh",2019,2,"Recharge & bill payments","342294","185659012"
"chandigarh",2019,2,"Merchant payments","277811","152766865"
"chandigarh",2019,2,"Financial Services","5590","839765"
"chandigarh",2019,2,"Others","21926","13928050"
"chandigarh",2019,3,"Peer-to-peer payments","722233","2815184153"
"chandigarh",2019,3,"Merchant payments","447069","226535909"
"chandigarh",2019,3,"Recharge & bill payments","308219","213884900"
"chandigarh",2019,3,"Financial Services","2447","794919"
"chandigarh",2019,3,"Others","26575","13282207"
"chandigarh",2019,4,"Peer-to-peer payments","927850","3586763929"
"chandigarh",2019,4,"Merchant payments","561630","318692522"
"chandigarh",2019,4,"Recharge & bill payments","338203","237695595"
"chandigarh",2019,4,"Financial Services","1911","654299"
"chandigarh",2019,4,"Others","21321","8707474"
"chandigarh",2020,1,"Peer-to-peer payments","1087401","4421372542"
"chandigarh",2020,1,"Merchant payments","764832","438193845"
"chandigarh",2020,1,"Recharge & bill payments","389851","257250007"
"chandigarh",2020,1,"Financial Services","1574","1406138"
"chandigarh",2020,1,"Others","18853","8230537"
"chandigarh",2020,2,"Peer-to-peer payments","766698","3293060120"
"chandigarh",2020,2,"Merchant payments","390906","331423259"
"chandigarh",2020,2,"Recharge & bill payments","361577","214425229"
"chandigarh",2020,2,"Financial Services","1797","3982005"
"chandigarh",2020,2,"Others","7032","4125117"
"chandigarh",2020,3,"Peer-to-peer payments","981986","4178346395"
"chandigarh",2020,3,"Merchant payments","796634","604271249"
"chandigarh",2020,3,"Recharge & bill payments","366353","296964795"
"chandigarh",2020,3,"Financial Services","2643","5254415"
"chandigarh",2020,3,"Others","10470","4972499"
"chandigarh",2020,4,"Merchant payments","1322026","939307676"
"chandigarh",2020,4,"Peer-to-peer payments","1159377","4872318731"
"chandigarh",2020,4,"Recharge & bill payments","409997","320731282"
"chandigarh",2020,4,"Financial Services","3346","4400110"
"chandigarh",2020,4,"Others","17970","10005102"
"chandigarh",2021,1,"Merchant payments","1799072","1210594490"
"chandigarh",2021,1,"Peer-to-peer payments","1472084","5916467167"
"chandigarh",2021,1,"Recharge & bill payments","678396","451109555"
"chandigarh",2021,1,"Financial Services","5111","7700395"
"chandigarh",2021,1,"Others","15574","10549252"
"chandigarh",2021,2,"Merchant payments","1926913","1390989391"
"chandigarh",2021,2,"Peer-to-peer payments","1663559","6541132353"
"chandigarh",2021,2,"Recharge & bill payments","806710","467698865"
"chandigarh",2021,2,"Financial Services","5502","7394941"
"chandigarh",2021,2,"Others","14863","10458391"
"chandigarh",2021,3,"Merchant payments","3179506","2245390329"
"chandigarh",2021,3,"Peer-to-peer payments","2434417","8927868098"
"chandigarh",2021,3,"Recharge & bill payments","1008585","620437997"
"chandigarh",2021,3,"Financial Services","5700","7960845"
"chandigarh",2021,3,"Others","21170","14225735"
"chandigarh",2021,4,"Merchant payments","4056249","3041038520"
"chandigarh",2021,4,"Peer-to-peer payments","2797561","10610461952"
"chandigarh",2021,4,"Recharge & bill payments","1013153","693790747"
"chandigarh",2021,4,"Financial Services","7038","10459432"
"chandigarh",2021,4,"Others","24902","17832860"
"chandigarh",2022,1,"Merchant payments","4511757","3264574793"
"chandigarh",2022,1,"Peer-to-peer payments","3012464","11150701029"
"chandigarh",2022,1,"Recharge & bill payments","1046187","731347957"
"chandigarh",2022,1,"Financial Services","7228","13538636"
"chandigarh",2022,1,"Others","22855","14829135"
"chandigarh",2022,2,"Merchant payments","6136803","3919372476"
"delhi",2018,1,"Others","318588","344277515"
"chandigarh",2022,2,"Peer-to-peer payments","3489382","12549248085"
"chandigarh",2022,2,"Recharge & bill payments","1119367","792957089"
"chandigarh",2022,2,"Financial Services","6673","8943857"
"chandigarh",2022,2,"Others","20264","12978652"
"chandigarh",2022,3,"Merchant payments","7665907","4713972533"
"chandigarh",2022,3,"Peer-to-peer payments","4423590","14788179156"
"chandigarh",2022,3,"Recharge & bill payments","1360342","1033530640"
"chandigarh",2022,3,"Financial Services","8868","9918740"
"chandigarh",2022,3,"Others","19466","14156668"
"chandigarh",2022,4,"Merchant payments","10170372","6570336080"
"chandigarh",2022,4,"Peer-to-peer payments","5951989","20013621496"
"chandigarh",2022,4,"Recharge & bill payments","1749647","1267654269"
"chandigarh",2022,4,"Financial Services","10778","12000766"
"chandigarh",2022,4,"Others","22054","16141956"
"chandigarh",2023,1,"Merchant payments","6460913","3374931077"
"chandigarh",2023,1,"Peer-to-peer payments","2634119","8623572416"
"chandigarh",2023,1,"Recharge & bill payments","700479","803831354"
"chandigarh",2023,1,"Financial Services","8163","12527258"
"chandigarh",2023,1,"Others","11931","10032289"
"chandigarh",2023,2,"Merchant payments","7747501","3820964178"
"chandigarh",2023,2,"Peer-to-peer payments","3048793","9726960611"
"chandigarh",2023,2,"Recharge & bill payments","737650","845159777"
"chandigarh",2023,2,"Financial Services","8262","11723572"
"chandigarh",2023,2,"Others","11481","9600612"
"chhattisgarh",2018,1,"Recharge & bill payments","1177618","206518663"
"chhattisgarh",2018,1,"Peer-to-peer payments","550697","1838238336"
"chhattisgarh",2018,1,"Merchant payments","42411","39708474"
"chhattisgarh",2018,1,"Financial Services","33002","7350624"
"chhattisgarh",2018,1,"Others","87786","57339460"
"chhattisgarh",2018,2,"Recharge & bill payments","1643461","351709628"
"chhattisgarh",2018,2,"Peer-to-peer payments","933066","3703114548"
"chhattisgarh",2018,2,"Merchant payments","118438","129967815"
"chhattisgarh",2018,2,"Financial Services","40299","9405942"
"chhattisgarh",2018,2,"Others","80892","69972511"
"chhattisgarh",2018,3,"Recharge & bill payments","1911374","443460557"
"chhattisgarh",2018,3,"Peer-to-peer payments","1619886","5647949188"
"chhattisgarh",2018,3,"Merchant payments","220572","145342066"
"chhattisgarh",2018,3,"Financial Services","31927","6195179"
"chhattisgarh",2018,3,"Others","75845","59360084"
"chhattisgarh",2018,4,"Recharge & bill payments","2438959","554514488"
"chhattisgarh",2018,4,"Peer-to-peer payments","2342713","8450105299"
"chhattisgarh",2018,4,"Merchant payments","458091","331842965"
"chhattisgarh",2018,4,"Financial Services","42199","9709810"
"chhattisgarh",2018,4,"Others","83882","70240102"
"chhattisgarh",2019,1,"Peer-to-peer payments","4068056","11417366152"
"chhattisgarh",2019,1,"Recharge & bill payments","2997095","679458795"
"chhattisgarh",2019,1,"Merchant payments","710047","374735987"
"chhattisgarh",2019,1,"Financial Services","33835","5075419"
"chhattisgarh",2019,1,"Others","78636","67920033"
"chhattisgarh",2019,2,"Peer-to-peer payments","4350167","15410038390"
"chhattisgarh",2019,2,"Recharge & bill payments","3435305","855753108"
"chhattisgarh",2019,2,"Merchant payments","1483870","654411637"
"chhattisgarh",2019,2,"Financial Services","22563","4237632"
"chhattisgarh",2019,2,"Others","98040","77914923"
"chhattisgarh",2019,3,"Peer-to-peer payments","5021844","17584630268"
"chhattisgarh",2019,3,"Recharge & bill payments","4335851","1069468754"
"chhattisgarh",2019,3,"Merchant payments","2772084","1074255589"
"chhattisgarh",2019,3,"Financial Services","16452","4542998"
