"state","year","quarter","district","count","amount"
"uttar-pradesh",2021,1,"basti ","1317427","3736440481"
"uttar-pradesh",2021,1,"hamli ","813526","1983208486"
"uttar-pradesh",2021,1,"maharajganj ","1226115","3416557865"
"uttar-pradesh",2021,1,"etawah ","1056534","2208046406"
"uttar-pradesh",2021,1,"etah ","752911","1763562813"
"uttar-pradesh",2021,1,"banda ","478856","1080201355"
"uttar-pradesh",2021,1,"bijnor ","1776010","4258199700"
"uttar-pradesh",2021,1,"hardoi ","928482","2045360767"
"uttar-pradesh",2021,1,"balrampur ","585060","1872826652"
"uttar-pradesh",2021,1,"amroha ","1070707","2714682986"
"uttar-pradesh",2021,1,"pilibhit ","690076","1485572502"
"uttar-pradesh",2021,1,"mainpuri ","879113","2088080639"
"uttar-pradesh",2021,1,"kanpur dehat ","786955","1844894491"
"uttar-pradesh",2021,1,"jaunpur ","2218994","5134456266"
"uttar-pradesh",2021,1,"kaushambi ","427365","1039916139"
"uttar-pradesh",2021,1,"hapur ","1787385","3374025882"
"uttar-pradesh",2021,1,"hamirpur ","448033","1082453708"
"uttar-pradesh",2021,1,"meerut ","6883062","13712809243"
"uttar-pradesh",2021,1,"mathura ","3300059","6630958777"
"uttar-pradesh",2021,1,"hitrakoot ","305595","774496740"
"uttar-pradesh",2021,1,"lalitpur ","715812","1451266509"
"uttar-pradesh",2021,1,"mau ","885573","2070273660"
"uttar-pradesh",2021,1,"mirzapur ","1069333","2624527845"
"uttar-pradesh",2021,1,"bulandshahr ","2844618","5734398738"
"uttar-pradesh",2021,1,"gonda ","1238540","3632237998"
"uttar-pradesh",2021,1,"jhansi ","2604380","5548819990"
"uttar-pradesh",2021,1,"handauli ","1072974","2447762421"
"uttar-pradesh",2021,1,"bhadohi ","740300","1518741542"
"uttar-pradesh",2021,1,"pratapgarh ","1348590","3070050052"
"uttar-pradesh",2021,1,"aharanpur ","3177302","7147730126"
"uttar-pradesh",2021,1,"bara banki ","1080613","2239233918"
"uttar-pradesh",2021,1,"bareilly ","3013200","6487088452"
"uttar-pradesh",2021,1,"apur ","983750","2091781557"
"uttar-pradesh",2021,1,"ultanpur ","1072868","2443671437"
"uttar-pradesh",2021,1,"agra ","5773733","11198658827"
"uttar-pradesh",2021,1,"fatehpur ","707603","1636407067"
"uttar-pradesh",2021,1,"ae bareli ","955313","2124119308"
"uttar-pradesh",2021,1,"firozabad ","1522752","3283806271"
"uttar-pradesh",2021,1,"kheri ","1095771","2220238734"
"uttar-pradesh",2021,1,"gorakhpur ","4804502","10959348579"
"uttar-pradesh",2021,1,"unnao ","948502","2012532903"
"uttar-pradesh",2021,1,"prayagraj ","7886986","14358916730"
"uttar-pradesh",2021,1,"onbhadra ","1364012","3198874051"
"uttar-pradesh",2021,1,"ghazipur ","1811693","4421012962"
"uttar-pradesh",2021,1,"farrukhabad ","860342","1865618375"
"uttar-pradesh",2021,1,"kannauj ","666139","1477658099"
"uttar-pradesh",2021,1,"azamgarh ","1797181","4355952038"
"uttar-pradesh",2021,1,"ayodhya ","1655673","3705175548"
"uttar-pradesh",2021,1,"eoria ","2146841","4966425528"
"uttar-pradesh",2021,1,"ghaziabad ","16400075","26364856584"
"uttar-pradesh",2021,2,"amethi ","1291021","2832735536"
"uttar-pradesh",2021,2,"harthnagar ","1771043","5238148010"
"uttar-pradesh",2021,2,"auraiya ","1059958","2271182443"
"uttar-pradesh",2021,2,"ambhal ","950489","2603854883"
"uttar-pradesh",2021,2,"kanpur nagar ","7585841","14935346898"
"uttar-pradesh",2021,2,"aligarh ","4566809","9169523755"
"uttar-pradesh",2021,2,"mahoba ","475867","1122285761"
"uttar-pradesh",2021,2,"lucknow ","41241215","78447443138"
"uttar-pradesh",2021,2,"ant kabeer nagar ","1131079","3117195181"
"uttar-pradesh",2021,2,"hathras ","1233619","2575616559"
"uttar-pradesh",2021,2,"budaun ","1191301","2835775507"
"uttar-pradesh",2021,2,"moradabad ","2635770","6178755186"
"uttar-pradesh",2021,2,"kushinagar ","3460610","8429294861"
"uttar-pradesh",2021,2,"baghpat ","1615699","3316713348"
"uttar-pradesh",2021,2,"hahjahanpur ","1219746","2649333007"
"uttar-pradesh",2021,2,"muzaffarnagar ","2598478","5313834602"
"uttar-pradesh",2021,2,"ambedkar nagar ","1395101","3153326971"
"uttar-pradesh",2021,2,"bahraich ","979428","2471432397"
"uttar-pradesh",2021,2,"jalaun ","1201881","2794963213"
"uttar-pradesh",2021,2,"ampur ","1178718","2785287278"
"uttar-pradesh",2021,2,"ballia ","2697371","6275453286"
"uttar-pradesh",2021,2,"hravasti ","256597","691032815"
"uttar-pradesh",2021,2,"kasganj ","733957","1665220090"
"uttar-pradesh",2021,2,"varanasi ","6220925","12596441737"
"uttar-pradesh",2021,2,"gautam buddha nagar ","29169349","37072547540"
"uttar-pradesh",2021,2,"basti ","1918966","5115399591"
"uttar-pradesh",2021,2,"hamli ","1072971","2401068642"
"uttar-pradesh",2021,2,"maharajganj ","1721504","4527845152"
"uttar-pradesh",2021,2,"etawah ","1408727","2954500857"
"uttar-pradesh",2021,2,"etah ","1059378","2358179714"
"uttar-pradesh",2021,2,"banda ","666585","1534671517"
"uttar-pradesh",2021,2,"bijnor ","2371176","5226002636"
"uttar-pradesh",2021,2,"hardoi ","1291751","2807238924"
"uttar-pradesh",2021,2,"balrampur ","876332","2832035100"
"uttar-pradesh",2021,2,"amroha ","1436225","3484451693"
"uttar-pradesh",2021,2,"pilibhit ","862297","1858665233"
"uttar-pradesh",2021,2,"mainpuri ","1262286","2847133297"
"uttar-pradesh",2021,2,"kanpur dehat ","1063446","2345874311"
"uttar-pradesh",2021,2,"jaunpur ","3527787","8346542710"
"uttar-pradesh",2021,2,"kaushambi ","599546","1363345221"
"uttar-pradesh",2021,2,"hapur ","2140953","3877150518"
"uttar-pradesh",2021,2,"hamirpur ","625781","1561116989"
"uttar-pradesh",2021,2,"meerut ","8599202","16511763500"
"uttar-pradesh",2021,2,"mathura ","3781704","7820282308"
"uttar-pradesh",2021,2,"hitrakoot ","419599","1035222412"
"uttar-pradesh",2021,2,"lalitpur ","896705","1901077448"
"uttar-pradesh",2021,2,"mau ","1368848","3198341071"
"uttar-pradesh",2021,2,"mirzapur ","1444919","3465894982"
"uttar-pradesh",2021,2,"bulandshahr ","3724506","7163334353"
"uttar-pradesh",2021,2,"gonda ","1653720","4916193447"
"uttar-pradesh",2021,2,"jhansi ","2982163","6619698982"
"uttar-pradesh",2021,2,"handauli ","1443308","3271412185"
"uttar-pradesh",2021,2,"bhadohi ","1129475","2282034125"
"uttar-pradesh",2021,2,"pratapgarh ","2122304","4688141698"
"uttar-pradesh",2021,2,"aharanpur ","3974722","8397866311"
"uttar-pradesh",2021,2,"bara banki ","1320689","2653152867"
"uttar-pradesh",2021,2,"bareilly ","3642839","7772801500"
"uttar-pradesh",2021,2,"apur ","1217768","2551042837"
"uttar-pradesh",2021,2,"ultanpur ","1560506","3446743839"
"uttar-pradesh",2021,2,"agra ","6542679","12895519153"
"uttar-pradesh",2021,2,"fatehpur ","1010271","2222238217"
"uttar-pradesh",2021,2,"ae bareli ","1273154","2743834773"
"uttar-pradesh",2021,2,"firozabad ","1991790","4210273416"
"uttar-pradesh",2021,2,"kheri ","1324392","2724984051"
"uttar-pradesh",2021,2,"gorakhpur ","5995988","13762240585"
"uttar-pradesh",2021,2,"unnao ","1265296","2629057685"
"uttar-pradesh",2021,2,"prayagraj ","8039353","15903938690"
"uttar-pradesh",2021,2,"onbhadra ","1762236","3894345602"
"uttar-pradesh",2021,2,"ghazipur ","2732309","6649631900"
"uttar-pradesh",2021,2,"farrukhabad ","1169320","2422980480"
"uttar-pradesh",2021,2,"kannauj ","922056","1960303336"
"uttar-pradesh",2021,2,"azamgarh ","2801633","6746447550"
"uttar-pradesh",2021,2,"ayodhya ","2136111","4668997702"
"uttar-pradesh",2021,2,"eoria ","3134141","7292191608"
"uttar-pradesh",2021,2,"ghaziabad ","16797842","27766534443"
"uttar-pradesh",2021,3,"amethi ","1432987","2991984024"
"uttar-pradesh",2021,3,"harthnagar ","1900350","4989701190"
"uttar-pradesh",2021,3,"auraiya ","1209709","2460106090"
"uttar-pradesh",2021,3,"ambhal ","1165060","3000087398"
"uttar-pradesh",2021,3,"kanpur nagar ","9924366","18370977249"
"uttar-pradesh",2021,3,"aligarh ","5783351","10758162335"
"uttar-pradesh",2021,3,"mahoba ","564382","1262535756"
"uttar-pradesh",2021,3,"lucknow ","51055467","85371248453"
"uttar-pradesh",2021,3,"ant kabeer nagar ","1226316","3163489105"
"uttar-pradesh",2021,3,"hathras ","1456794","2920923912"
"uttar-pradesh",2021,3,"budaun ","1402499","3206852300"
"uttar-pradesh",2021,3,"moradabad ","3495607","7982151459"
"uttar-pradesh",2021,3,"kushinagar ","3903790","8548717444"
"uttar-pradesh",2021,3,"baghpat ","1963566","3826283488"
"uttar-pradesh",2021,3,"hahjahanpur ","1457389","3026469077"
"uttar-pradesh",2021,3,"muzaffarnagar ","3372515","6682303229"
"uttar-pradesh",2021,3,"ambedkar nagar ","1612004","3330526102"
"uttar-pradesh",2021,3,"bahraich ","1170925","2887355869"
"uttar-pradesh",2021,3,"jalaun ","1371815","2851822961"
"uttar-pradesh",2021,3,"ampur ","1509589","3480796655"
"uttar-pradesh",2021,3,"ballia ","2997745","6087347241"
"uttar-pradesh",2021,3,"hravasti ","292406","759478872"
"uttar-pradesh",2021,3,"kasganj ","845076","1854359208"
"uttar-pradesh",2021,3,"varanasi ","8732870","15613135908"
"uttar-pradesh",2021,3,"gautam buddha nagar ","41878965","51051292560"
"uttar-pradesh",2021,3,"basti ","2117401","5102064272"
"uttar-pradesh",2021,3,"hamli ","1350652","2889487477"
"uttar-pradesh",2021,3,"maharajganj ","1907623","4542182233"
"uttar-pradesh",2021,3,"etawah ","1751198","3348945080"
"uttar-pradesh",2021,3,"etah ","1250567","2680423000"
"uttar-pradesh",2021,3,"banda ","750234","1604369269"
"uttar-pradesh",2021,3,"bijnor ","2853274","6119371062"
"uttar-pradesh",2021,3,"hardoi ","1462511","3062964608"
"uttar-pradesh",2021,3,"balrampur ","949686","2733277548"
"uttar-pradesh",2021,3,"amroha ","1863489","4430878704"
"uttar-pradesh",2021,3,"pilibhit ","1028868","2137216869"
"uttar-pradesh",2021,3,"mainpuri ","1504210","3093054280"
"uttar-pradesh",2021,3,"kanpur dehat ","1201280","2529651988"
"uttar-pradesh",2021,3,"jaunpur ","3642913","7707232035"
"uttar-pradesh",2021,3,"kaushambi ","666332","1504791826"
"uttar-pradesh",2021,3,"hapur ","2779827","4830713292"
"uttar-pradesh",2021,3,"hamirpur ","679825","1544614825"
"uttar-pradesh",2021,3,"meerut ","11446543","20511958930"
"uttar-pradesh",2021,3,"mathura ","5366708","9975087227"
"uttar-pradesh",2021,3,"hitrakoot ","486937","1162752067"
"uttar-pradesh",2021,3,"lalitpur ","1183461","2289732281"
"uttar-pradesh",2021,3,"mau ","1558413","3270513459"
"uttar-pradesh",2021,3,"mirzapur ","1660285","3688336994"
"uttar-pradesh",2021,3,"bulandshahr ","4485740","8207997592"
"uttar-pradesh",2021,3,"gonda ","1802378","4861820825"
"uttar-pradesh",2021,3,"jhansi ","3964812","8069296334"
"uttar-pradesh",2021,3,"handauli ","1717344","3567450236"
"uttar-pradesh",2021,3,"bhadohi ","1208545","2188636993"
"uttar-pradesh",2021,3,"pratapgarh ","2218744","4610555980"
"uttar-pradesh",2021,3,"aharanpur ","5425174","10603863031"
"uttar-pradesh",2021,3,"bara banki ","1717669","3313670067"
"uttar-pradesh",2021,3,"bareilly ","4732687","9684505908"
"uttar-pradesh",2021,3,"apur ","1443988","2926171516"
"uttar-pradesh",2021,3,"ultanpur ","1759364","3539291601"
"uttar-pradesh",2021,3,"agra ","8882859","16295735776"
"uttar-pradesh",2021,3,"fatehpur ","1137279","2421811565"
"uttar-pradesh",2021,3,"ae bareli ","1560143","3226659341"
"uttar-pradesh",2021,3,"firozabad ","2482333","4941421309"
"uttar-pradesh",2021,3,"kheri ","1683983","3168218255"
"uttar-pradesh",2021,3,"gorakhpur ","7464913","15458247189"
"uttar-pradesh",2021,3,"unnao ","1494326","2955790506"
"uttar-pradesh",2021,3,"prayagraj ","10478343","18012924107"
"uttar-pradesh",2021,3,"onbhadra ","2272254","4572921232"
"uttar-pradesh",2021,3,"ghazipur ","3099833","6693077487"
"uttar-pradesh",2021,3,"farrukhabad ","1396354","2856384921"
"uttar-pradesh",2021,3,"kannauj ","1119778","2274773429"
"uttar-pradesh",2021,3,"azamgarh ","3399046","7232527337"
"uttar-pradesh",2021,3,"ayodhya ","2599534","5326681609"
"uttar-pradesh",2021,3,"eoria ","3449405","7079084978"
"uttar-pradesh",2021,3,"ghaziabad ","22358776","35753594948"
"uttar-pradesh",2021,4,"amethi ","1985307","4384578232"
"uttar-pradesh",2021,4,"harthnagar ","2497885","6845435151"
"uttar-pradesh",2021,4,"auraiya ","1617537","3459745164"
"uttar-pradesh",2021,4,"ambhal ","1665452","4439827282"
"uttar-pradesh",2021,4,"kanpur nagar ","13055831","24968225096"
"uttar-pradesh",2021,4,"aligarh ","7765317","15072461376"
"uttar-pradesh",2021,4,"mahoba ","792543","1799125208"
"uttar-pradesh",2021,4,"lucknow ","67415795","115688821642"
"uttar-pradesh",2021,4,"ant kabeer nagar ","1634173","4460054200"
"uttar-pradesh",2021,4,"hathras ","2019707","4284086961"
"uttar-pradesh",2021,4,"budaun ","1923046","4522179090"
"uttar-pradesh",2021,4,"moradabad ","4700453","11208349343"
"uttar-pradesh",2021,4,"kushinagar ","5159159","11909986083"
"uttar-pradesh",2021,4,"baghpat ","2632493","5329822893"
"uttar-pradesh",2021,4,"hahjahanpur ","1892839","4265217406"
"uttar-pradesh",2021,4,"muzaffarnagar ","4506330","9379680721"
"uttar-pradesh",2021,4,"ambedkar nagar ","2226303","4920282720"
"uttar-pradesh",2021,4,"bahraich ","1563319","4028403897"
"uttar-pradesh",2021,4,"jalaun ","1969102","4328596082"
"uttar-pradesh",2021,4,"ampur ","2074148","5087106405"
"uttar-pradesh",2021,4,"ballia ","4228159","9286346981"
"uttar-pradesh",2021,4,"hravasti ","395856","1033220697"
"uttar-pradesh",2021,4,"kasganj ","1164954","2575818041"
"uttar-pradesh",2021,4,"varanasi ","11458477","22020915567"
"uttar-pradesh",2021,4,"gautam buddha nagar ","52546170","66955029270"
"uttar-pradesh",2021,4,"basti ","2856072","7254083309"
"uttar-pradesh",2021,4,"hamli ","1845084","4081648962"
"uttar-pradesh",2021,4,"maharajganj ","2529576","6321410298"
"uttar-pradesh",2021,4,"etawah ","2339410","4788547205"
"uttar-pradesh",2021,4,"etah ","1758883","3919757078"
"uttar-pradesh",2021,4,"banda ","1070761","2424182246"
"uttar-pradesh",2021,4,"bijnor ","3811347","8561630799"
"uttar-pradesh",2021,4,"hardoi ","1958800","4333443603"
"uttar-pradesh",2021,4,"balrampur ","1288662","3721070414"
"uttar-pradesh",2021,4,"amroha ","2492004","5975143579"
"uttar-pradesh",2021,4,"pilibhit ","1274358","2906462851"
"uttar-pradesh",2021,4,"mainpuri ","2113665","4520682558"
"uttar-pradesh",2021,4,"kanpur dehat ","1603771","3708949649"
"uttar-pradesh",2021,4,"jaunpur ","5100705","11624361313"
"uttar-pradesh",2021,4,"kaushambi ","913002","2274136948"
"uttar-pradesh",2021,4,"hapur ","3614646","6518053157"
"uttar-pradesh",2021,4,"hamirpur ","934114","2264813633"
"uttar-pradesh",2021,4,"meerut ","15531638","28699663711"
"uttar-pradesh",2021,4,"mathura ","7115905","13919276419"
"uttar-pradesh",2021,4,"hitrakoot ","680496","1729167230"
"uttar-pradesh",2021,4,"lalitpur ","1651783","3122246521"
"uttar-pradesh",2021,4,"mau ","2252199","5011302381"
"uttar-pradesh",2021,4,"mirzapur ","2252737","5182409010"
"uttar-pradesh",2021,4,"bulandshahr ","5912378","11425961877"
"uttar-pradesh",2021,4,"gonda ","2483643","6834303399"
"uttar-pradesh",2021,4,"jhansi ","5241111","10951192260"
"uttar-pradesh",2021,4,"handauli ","2333510","5185531900"
"uttar-pradesh",2021,4,"bhadohi ","1653029","3190127961"
"uttar-pradesh",2021,4,"pratapgarh ","3109613","7064867180"
"uttar-pradesh",2021,4,"aharanpur ","7697919","14666207705"
"uttar-pradesh",2021,4,"bara banki ","2320329","4765211806"
"uttar-pradesh",2021,4,"bareilly ","6168436","13349355937"
"uttar-pradesh",2021,4,"apur ","1876779","4010789883"
"uttar-pradesh",2021,4,"ultanpur ","2492622","5421042080"
"uttar-pradesh",2021,4,"agra ","11675242","22888020081"
"uttar-pradesh",2021,4,"fatehpur ","1575457","3677127536"
"uttar-pradesh",2021,4,"ae bareli ","2087230","4494202665"
"uttar-pradesh",2021,4,"firozabad ","3427750","7102293543"
"uttar-pradesh",2021,4,"kheri ","2015929","4251644291"
"uttar-pradesh",2021,4,"gorakhpur ","9958532","21591200218"
"uttar-pradesh",2021,4,"unnao ","1981561","4233983854"
"uttar-pradesh",2021,4,"prayagraj ","14418013","25298767097"
"uttar-pradesh",2021,4,"onbhadra ","3061254","6361732322"
"uttar-pradesh",2021,4,"ghazipur ","4383062","10069941266"
"uttar-pradesh",2021,4,"farrukhabad ","1858142","3924149923"
"uttar-pradesh",2021,4,"kannauj ","1546012","3178556902"
"uttar-pradesh",2021,4,"azamgarh ","4761451","10898639073"
"uttar-pradesh",2021,4,"ayodhya ","3623487","7829010656"
"uttar-pradesh",2021,4,"eoria ","4669892","10239489450"
"uttar-pradesh",2021,4,"ghaziabad ","27945576","45871860827"
"uttar-pradesh",2022,1,"amethi ","2281603","4949433385"
"uttar-pradesh",2022,1,"harthnagar ","2766216","7877047599"
"uttar-pradesh",2022,1,"auraiya ","1869183","3924566145"
"uttar-pradesh",2022,1,"ambhal ","2241547","5793794917"
"uttar-pradesh",2022,1,"kanpur nagar ","14902263","27612832764"
"uttar-pradesh",2022,1,"aligarh ","9297702","17226202534"
"uttar-pradesh",2022,1,"mahoba ","1061513","2091213801"
"uttar-pradesh",2022,1,"lucknow ","79740953","132456458142"
"uttar-pradesh",2022,1,"ant kabeer nagar ","1809298","5006053012"
"uttar-pradesh",2022,1,"hathras ","2544994","4961032409"
"uttar-pradesh",2022,1,"budaun ","2468101","5559989021"
"uttar-pradesh",2022,1,"moradabad ","5872116","13797959505"
"uttar-pradesh",2022,1,"kushinagar ","5920919","13826323902"
"uttar-pradesh",2022,1,"baghpat ","3134912","6015343105"
"uttar-pradesh",2022,1,"hahjahanpur ","2362316","5179819611"
"uttar-pradesh",2022,1,"muzaffarnagar ","5528162","11224151774"
"uttar-pradesh",2022,1,"ambedkar nagar ","2576776","5657979803"
"uttar-pradesh",2022,1,"bahraich ","2051767","4932405539"
"uttar-pradesh",2022,1,"jalaun ","2461314","5106027896"
"uttar-pradesh",2022,1,"ampur ","2679287","6552422186"
"uttar-pradesh",2022,1,"ballia ","4663445","10089387420"
"uttar-pradesh",2022,1,"hravasti ","513337","1276881399"
"uttar-pradesh",2022,1,"kasganj ","1490664","3098648303"
"uttar-pradesh",2022,1,"varanasi ","13246317","24155800510"
"uttar-pradesh",2022,1,"gautam buddha nagar ","58229149","74371363420"
"uttar-pradesh",2022,1,"basti ","3171081","8259872956"
"uttar-pradesh",2022,1,"hamli ","2386623","4984802641"
"uttar-pradesh",2022,1,"maharajganj ","2935993","7443669136"
"uttar-pradesh",2022,1,"etawah ","2818952","5450090058"
"uttar-pradesh",2022,1,"etah ","2222233","4658353697"
"uttar-pradesh",2022,1,"banda ","1285406","2827317394"
"uttar-pradesh",2022,1,"bijnor ","4556385","10094430397"
"uttar-pradesh",2022,1,"hardoi ","2397229","5226726883"
"uttar-pradesh",2022,1,"balrampur ","1512682","4134411040"
"uttar-pradesh",2022,1,"amroha ","3166176","7348977786"
"uttar-pradesh",2022,1,"pilibhit ","1699024","3775699006"
"uttar-pradesh",2022,1,"mainpuri ","2658572","5379603827"
"uttar-pradesh",2022,1,"kanpur dehat ","1942905","4333786309"
"uttar-pradesh",2022,1,"jaunpur ","5732078","12339786016"
"uttar-pradesh",2022,1,"kaushambi ","1055821","2603044268"
"uttar-pradesh",2022,1,"hapur ","4252516","7654942019"
"uttar-pradesh",2022,1,"hamirpur ","1194334","2605323821"
"uttar-pradesh",2022,1,"meerut ","17966278","32377627599"
"uttar-pradesh",2022,1,"mathura ","8531094","15609347410"
"uttar-pradesh",2022,1,"hitrakoot ","826329","2022569945"
"uttar-pradesh",2022,1,"lalitpur ","2194300","3579385466"
"uttar-pradesh",2022,1,"mau ","2612859","5613834667"
"uttar-pradesh",2022,1,"mirzapur ","2688423","6207427423"
"uttar-pradesh",2022,1,"bulandshahr ","7126702","13317537042"
"uttar-pradesh",2022,1,"gonda ","2976378","7859357685"
